id,item_views
134643,11
134644,22
134645,19
134646,17
134647,4
134648,10
134649,37
134650,9
134651,9
134652,19
134653,14
134654,11
134655,11
134656,11
134657,11
134658,13
134659,18
134660,10
134661,8
134662,19
134663,7
134664,19
134665,60
134666,19
134667,7
134668,10
134669,11
134670,7
134671,18
134672,18
134673,41
134674,14
134675,8
134676,9
134677,33
134678,10
134679,18
134680,16
134681,10
134682,12
134683,17
134684,19
134685,10
134686,22
134687,7
134688,5
134689,13
134690,10
134691,9
134692,11
134693,6
134694,15
134695,5
134696,20
134697,8
134698,8
134699,16
134700,10
134701,11
134702,21
134703,19
134704,21
134705,9
134706,19
134707,16
134708,11
134709,8
134710,21
134711,12
134712,8
134713,16
134714,11
134715,18
134716,13
134717,15
134718,24
134719,19
134720,10
134721,8
134722,26
134723,40
134724,26
134725,7
134726,51
134727,7
134728,22
134729,22
134730,14
134731,9
134732,13
134733,13
134734,8
134735,23
134736,10
134737,30
134738,22
134739,16
134740,12
134741,11
134742,11
134743,15
134744,9
134745,15
134746,11
134747,26
134748,14
134749,13
134750,8
134751,21
134752,9
134753,8
134754,15
134755,15
134756,19
134757,27
134758,14
134759,10
134760,18
134761,31
134762,41
134763,29
134764,18
134765,12
134766,10
134767,13
134768,16
134769,14
134770,23
134771,22
134772,11
134773,14
134774,10
134775,10
134776,11
134777,13
134778,9
134779,16
134780,16
134781,13
134782,29
134783,9
134784,11
134785,10
134786,5
134787,9
134788,57
134789,12
134790,13
134791,7
134792,8
134793,11
134794,19
134795,13
134796,21
134797,20
134798,12
134799,23
134800,18
134801,15
134802,36
134803,12
134804,12
134805,9
134806,18
134807,11
134808,8
134809,11
134810,7
134811,8
134812,17
134813,7
134814,18
134815,15
134816,25
134817,16
134818,24
134819,13
134820,10
134821,6
134822,11
134823,5
134824,9
134825,25
134826,5
134827,9
134828,9
134829,17
134830,6
134831,29
134832,25
134833,67
134834,24
134835,41
134836,37
134837,8
134838,24
134839,9
134840,16
134841,29
134842,20
134843,13
134844,8
134845,15
134846,15
134847,13
134848,8
134849,18
134850,10
134851,43
134852,6
134853,10
134854,58
134855,13
134856,43
134857,7
134858,13
134859,27
134860,8
134861,30
134862,21
134863,26
134864,36
134865,16
134866,11
134867,20
134868,9
134869,17
134870,7
134871,22
134872,8
134873,22
134874,48
134875,19
134876,10
134877,40
134878,11
134879,6
134880,47
134881,11
134882,12
134883,8
134884,17
134885,14
134886,25
134887,129
134888,48
134889,23
134890,27
134891,5
134892,7
134893,21
134894,22
134895,23
134896,90
134897,8
134898,5
134899,6
134900,5
134901,33
134902,48
134903,9
134904,18
134905,46
134906,23
134907,11
134908,16
134909,8
134910,10
134911,8
134912,31
134913,8
134914,7
134915,18
134916,8
134917,22
134918,5
134919,24
134920,6
134921,17
134922,15
134923,19
134924,11
134925,17
134926,33
134927,24
134928,6
134929,12
134930,7
134931,15
134932,13
134933,20
134934,7
134935,21
134936,17
134937,25
134938,28
134939,21
134940,30
134941,11
134942,7
134943,5
134944,7
134945,26
134946,15
134947,8
134948,64
134949,11
134950,19
134951,25
134952,15
134953,9
134954,29
134955,13
134956,15
134957,34
134958,27
134959,7
134960,9
134961,29
134962,48
134963,6
134964,10
134965,11
134966,8
134967,10
134968,10
134969,9
134970,7
134971,7
134972,19
134973,12
134974,14
134975,27
134976,8
134977,12
134978,8
134979,17
134980,10
134981,27
134982,8
134983,18
134984,36
134985,44
134986,4
134987,19
134988,9
134989,13
134990,6
134991,26
134992,16
134993,8
134994,16
134995,6
134996,18
134997,27
134998,12
134999,34
135000,14
135001,14
135002,15
135003,13
135004,14
135005,14
135006,20
135007,41
135008,8
135009,19
135010,11
135011,16
135012,25
135013,13
135014,18
135015,26
135016,11
135017,32
135018,6
135019,5
135020,32
135021,15
135022,14
135023,32
135024,20
135025,15
135026,8
135027,20
135028,15
135029,12
135030,16
135031,12
135032,10
135033,14
135034,14
135035,19
135036,16
135037,24
135038,19
135039,85
135040,20
135041,15
135042,18
135043,43
135044,60
135045,8
135046,18
135047,10
135048,30
135049,10
135050,11
135051,9
135052,16
135053,21
135054,13
135055,15
135056,17
135057,14
135058,35
135059,13
135060,11
135061,7
135062,28
135063,12
135064,12
135065,7
135066,12
135067,8
135068,30
135069,25
135070,6
135071,29
135072,33
135073,12
135074,16
135075,11
135076,32
135077,34
135078,11
135079,27
135080,21
135081,20
135082,13
135083,40
135084,15
135085,11
135086,32
135087,15
135088,19
135089,17
135090,26
135091,9
135092,13
135093,20
135094,6
135095,20
135096,10
135097,59
135098,31
135099,18
135100,34
135101,12
135102,17
135103,14
135104,31
135105,5
135106,41
135107,32
135108,15
135109,20
135110,8
135111,16
135112,5
135113,18
135114,9
135115,11
135116,38
135117,17
135118,10
135119,21
135120,36
135121,7
135122,9
135123,7
135124,52
135125,45
135126,13
135127,8
135128,17
135129,61
135130,28
135131,8
135132,12
135133,7
135134,13
135135,24
135136,14
135137,15
135138,9
135139,26
135140,22
135141,8
135142,19
135143,9
135144,8
135145,13
135146,10
135147,10
135148,20
135149,14
135150,9
135151,38
135152,14
135153,13
135154,29
135155,12
135156,28
135157,7
135158,18
135159,15
135160,8
135161,30
135162,10
135163,17
135164,12
135165,8
135166,9
135167,11
135168,7
135169,7
135170,35
135171,15
135172,24
135173,37
135174,17
135175,99
135176,25
135177,17
135178,9
135179,8
135180,15
135181,26
135182,17
135183,19
135184,14
135185,12
135186,28
135187,22
135188,10
135189,8
135190,9
135191,53
135192,17
135193,5
135194,10
135195,17
135196,18
135197,25
135198,29
135199,11
135200,9
135201,33
135202,19
135203,25
135204,30
135205,61
135206,25
135207,13
135208,12
135209,27
135210,27
135211,19
135212,10
135213,18
135214,52
135215,23
135216,25
135217,24
135218,22
135219,39
135220,28
135221,50
135222,15
135223,9
135224,39
135225,8
135226,38
135227,11
135228,13
135229,12
135230,10
135231,10
135232,29
135233,114
135234,12
135235,6
135236,14
135237,8
135238,15
135239,15
135240,13
135241,15
135242,27
135243,20
135244,69
135245,5
135246,11
135247,16
135248,13
135249,15
135250,9
135251,18
135252,17
135253,32
135254,13
135255,14
135256,16
135257,16
135258,26
135259,30
135260,26
135261,18
135262,8
135263,25
135264,20
135265,26
135266,58
135267,17
135268,60
135269,17
135270,32
135271,32
135272,17
135273,11
135274,14
135275,47
135276,24
135277,29
135278,8
135279,46
135280,31
135281,21
135282,13
135283,26
135284,9
135285,19
135286,27
135287,39
135288,17
135289,12
135290,11
135291,13
135292,22
135293,39
135294,26
135295,12
135296,46
135297,33
135298,19
135299,29
135300,86
135301,7
135302,33
135303,11
135304,8
135305,47
135306,20
135307,21
135308,14
135309,29
135310,20
135311,28
135312,41
135313,70
135314,38
135315,45
135316,24
135317,57
135318,67
135319,14
135320,47
135321,29
135322,35
135323,68
135324,19
135325,51
135326,19
135327,35
135328,35
135329,24
135330,13
135331,41
135332,40
135333,38
135334,35
135335,74
135336,37
135337,13
135338,30
135339,27
135340,22
135341,33
135342,24
135343,29
135344,30
135345,27
135346,14
135347,45
135348,35
135349,71
135350,21
135351,31
135352,33
135353,66
135354,14
135355,37
135356,20
135357,22
135358,67
135359,27
135360,21
135361,15
135362,8
135363,74
135364,60
135365,77
135366,23
135367,16
135368,20
135369,40
135370,22
135371,99
135372,23
135373,25
135374,0
135375,30
135376,23
135377,15
135378,20
135379,12
135380,101
135381,25
135382,28
135383,23
135384,35
135385,10
135386,15
135387,74
135388,27
135389,14
135390,17
135391,89
135392,15
135393,11
135394,44
135395,17
135396,14
135397,23
135398,17
135399,99
135400,41
135401,60
135402,34
135403,10
135404,22
135405,32
135406,82
135407,41
135408,12
135409,21
135410,14
135411,8
135412,22
135413,17
135414,33
135415,19
135416,25
135417,37
135418,12
135419,17
135420,21
135421,27
135422,36
135423,36
135424,80
135425,42
135426,9
135427,114
135428,19
135429,20
135430,14
135431,8
135432,40
135433,35
135434,21
135435,8
135436,14
135437,66
135438,10
135439,5
135440,13
135441,16
135442,77
135443,26
135444,15
135445,25
135446,53
135447,97
135448,25
135449,16
135450,72
135451,12
135452,44
135453,28
135454,8
135455,6
135456,14
135457,19
135458,43
135459,39
135460,37
135461,25
135462,59
135463,61
135464,14
135465,30
135466,24
135467,46
135468,21
135469,42
135470,17
135471,55
135472,27
135473,13
135474,28
135475,60
135476,7
135477,27
135478,42
135479,95
135480,24
135481,37
135482,35
135483,16
135484,15
135485,13
135486,16
135487,18
135488,43
135489,17
135490,37
135491,18
135492,16
135493,12
135494,24
135495,21
135496,17
135497,12
135498,26
135499,35
135500,70
135501,44
135502,30
135503,59
135504,27
135505,47
135506,18
135507,33
135508,37
135509,21
135510,62
135511,12
135512,13
135513,39
135514,21
135515,33
135516,7
135517,14
135518,13
135519,25
135520,20
135521,6
135522,11
135523,45
135524,29
135525,14
135526,30
135527,233
135528,16
135529,21
135530,34
135531,15
135532,48
135533,28
135534,42
135535,21
135536,37
135537,20
135538,11
135539,17
135540,16
135541,15
135542,35
135543,8
135544,59
135545,217
135546,8
135547,22
135548,11
135549,9
135550,118
135551,10
135552,8
135553,231
135554,321
135555,186
135556,49
135557,87
135558,886
135559,112
135560,150
135561,37
135562,276
135563,71
135564,259
135565,112
135566,201
135567,211
135568,144
135569,486
135570,366
135571,132
135572,252
135573,254
135574,600
135575,280
135576,148
135577,302
135578,37
135579,105
135580,718
135581,554
135582,25
135583,259
135584,116
135585,960
135586,122
135587,65
135588,218
135589,114
135590,161
135591,248
135592,203
135593,80
135594,61
135595,118
135596,139
135597,265
135598,81
135599,91
135600,271
135601,170
135602,250
135603,161
135604,267
135605,126
135606,116
135607,141
135608,56
135609,324
135610,124
135611,225
135612,128
135613,126
135614,120
135615,106
135616,185
135617,134
135618,54
135619,91
135620,149
135621,116
135622,157
135623,241
135624,264
135625,72
135626,51
135627,374
135628,289
135629,296
135630,140
135631,263
135632,15
135633,11
135634,20
135635,28
135636,40
135637,14
135638,15
135639,33
135640,22
135641,11
135642,47
135643,18
135644,16
135645,22
135646,39
135647,7
135648,16
135649,27
135650,37
135651,43
135652,20
135653,22
135654,26
135655,42
135656,15
135657,17
135658,18
135659,28
135660,16
135661,26
135662,32
135663,14
135664,23
135665,29
135666,29
135667,14
135668,13
135669,13
135670,5
135671,9
135672,11
135673,29
135674,7
135675,21
135676,7
135677,16
135678,11
135679,11
135680,10
135681,17
135682,8
135683,12
135684,13
135685,8
135686,9
135687,6
135688,11
135689,51
135690,8
135691,6
135692,25
135693,75
135694,6
135695,10
135696,11
135697,9
135698,18
135699,14
135700,28
135701,14
135702,14
135703,14
135704,17
135705,10
135706,7
135707,16
135708,10
135709,7
135710,8
135711,7
135712,9
135713,8
135714,11
135715,21
135716,6
135717,14
135718,6
135719,12
135720,27
135721,40
135722,12
135723,11
135724,8
135725,19
135726,21
135727,30
135728,18
135729,11
135730,20
135731,8
135732,34
135733,8
135734,63
135735,33
135736,42
135737,12
135738,6
135739,11
135740,10
135741,11
135742,39
135743,16
135744,22
135745,12
135746,10
135747,9
135748,16
135749,5
135750,52
135751,12
135752,17
135753,19
135754,13
135755,15
135756,11
135757,6
135758,11
135759,22
135760,11
135761,8
135762,8
135763,11
135764,9
135765,14
135766,27
135767,11
135768,13
135769,20
135770,40
135771,9
135772,24
135773,10
135774,12
135775,11
135776,8
135777,35
135778,10
135779,9
135780,7
135781,10
135782,11
135783,9
135784,8
135785,12
135786,14
135787,7
135788,12
135789,22
135790,6
135791,17
135792,12
135793,27
135794,8
135795,113
135796,11
135797,9
135798,10
135799,15
135800,30
135801,11
135802,237
135803,839
135804,585
135805,378
135806,317
135807,247
135808,1076
135809,112
135810,147
135811,106
135812,1032
135813,293
135814,676
135815,633
135816,223
135817,189
135818,352
135819,1250
135820,84
135821,77
135822,665
135823,638
135824,1681
135825,504
135826,185
135827,388
135828,625
135829,178
135830,135
135831,1566
135832,1302
135833,712
135834,760
135835,234
135836,185
135837,313
135838,636
135839,333
135840,333
135841,269
135842,366
135843,599
135844,317
135845,247
135846,318
135847,47
135848,66
135849,17
135850,8
135851,15
135852,14
135853,27
135854,17
135855,19
135856,14
135857,26
135858,9
135859,8
135860,6
135861,26
135862,10
135863,16
135864,17
135865,17
135866,13
135867,24
135868,13
135869,7
135870,26
135871,13
135872,15
135873,14
135874,11
135875,14
135876,22
135877,14
135878,11
135879,16
135880,29
135881,13
135882,18
135883,317
135884,142
135885,168
135886,104
135887,58
135888,316
135889,183
135890,196
135891,553
135892,123
135893,369
135894,345
135895,243
135896,147
135897,312
135898,155
135899,225
135900,71
135901,235
135902,414
135903,235
135904,343
135905,63
135906,367
135907,123
135908,290
135909,27
135910,31
135911,165
135912,297
135913,52
135914,460
135915,451
135916,276
135917,515
135918,536
135919,301
135920,264
135921,107
135922,112
135923,81
135924,278
135925,646
135926,358
135927,987
135928,152
135929,145
135930,615
135931,309
135932,272
135933,119
135934,500
135935,258
135936,83
135937,116
135938,254
135939,171
135940,325
135941,159
135942,322
135943,135
135944,230
135945,80
135946,253
135947,508
135948,136
135949,125
135950,15
135951,70
135952,224
135953,31
135954,408
135955,129
135956,103
135957,513
135958,224
135959,298
135960,51
135961,62
135962,405
135963,38
135964,46
135965,173
135966,263
135967,511
135968,434
135969,97
135970,134
135971,130
135972,302
135973,203
135974,439
135975,208
135976,205
135977,95
135978,388
135979,49
135980,392
135981,20
135982,159
135983,75
135984,614
135985,123
135986,93
135987,120
135988,186
135989,335
135990,33
135991,50
135992,30
135993,95
135994,283
135995,180
135996,227
135997,757
135998,910
135999,765
136000,1223
136001,282
136002,213
136003,1799
136004,645
136005,516
136006,275
136007,436
136008,396
136009,408
136010,443
136011,423
136012,565
136013,169
136014,237
136015,346
136016,321
136017,683
136018,101
136019,292
136020,1259
136021,1400
136022,435
136023,279
136024,1110
136025,246
136026,274
136027,615
136028,610
136029,537
136030,276
136031,39
136032,267
136033,614
136034,1391
136035,320
136036,101
136037,422
136038,331
136039,256
136040,301
136041,493
136042,391
136043,253
136044,67
136045,178
136046,144
136047,118
136048,335
136049,289
136050,171
136051,141
136052,418
136053,178
136054,121
136055,102
136056,148
136057,806
136058,71
136059,397
136060,138
136061,571
136062,158
136063,611
136064,317
136065,119
136066,180
136067,248
136068,1177
136069,349
136070,821
136071,191
136072,158
136073,295
136074,187
136075,198
136076,751
136077,133
136078,446
136079,229
136080,1052
136081,240
136082,332
136083,203
136084,280
136085,170
136086,119
136087,165
136088,277
136089,176
136090,1495
136091,115
136092,903
136093,114
136094,54
136095,282
136096,283
136097,326
136098,43
136099,183
136100,162
136101,976
136102,362
136103,148
136104,213
136105,140
136106,526
136107,265
136108,169
136109,1053
136110,1287
136111,350
136112,279
136113,627
136114,503
136115,359
136116,317
136117,215
136118,443
136119,664
136120,259
136121,299
136122,375
136123,401
136124,159
136125,415
136126,236
136127,171
136128,120
136129,208
136130,644
136131,290
136132,238
136133,935
136134,45
136135,759
136136,300
136137,480
136138,506
136139,205
136140,279
136141,298
136142,285
136143,245
136144,278
136145,490
136146,1569
136147,112
136148,741
136149,270
136150,82
136151,324
136152,532
136153,427
136154,839
136155,470
136156,464
136157,433
136158,453
136159,64
136160,45
136161,187
136162,690
136163,718
136164,608
136165,240
136166,261
136167,220
136168,341
136169,992
136170,902
136171,480
136172,471
136173,1097
136174,173
136175,713
136176,804
136177,872
136178,1005
136179,86
136180,2
136181,54
136182,215
136183,394
136184,638
136185,741
136186,739
136187,135
136188,719
136189,625
136190,155
136191,71
136192,1381
136193,263
136194,525
136195,488
136196,468
136197,60
136198,578
136199,311
136200,528
136201,535
136202,501
136203,777
136204,122
136205,431
136206,243
136207,703
136208,192
136209,1189
136210,785
136211,428
136212,934
136213,380
136214,731
136215,52
136216,248
136217,127
136218,181
136219,173
136220,988
136221,2
136222,149
136223,183
136224,255
136225,323
136226,301
136227,263
136228,484
136229,112
136230,668
136231,144
136232,1033
136233,296
136234,705
136235,590
136236,135
136237,161
136238,796
136239,154
136240,339
136241,405
136242,831
136243,368
136244,167
136245,878
136246,359
136247,300
136248,197
136249,0
136250,1101
136251,129
136252,483
136253,184
136254,175
136255,232
136256,381
136257,191
136258,279
136259,639
136260,288
136261,265
136262,197
136263,272
136264,593
136265,284
136266,294
136267,83
136268,72
136269,210
136270,261
136271,122
136272,602
136273,253
136274,486
136275,361
136276,555
136277,1692
136278,251
136279,147
136280,158
136281,936
136282,112
136283,246
136284,244
136285,370
136286,292
136287,422
136288,664
136289,868
136290,741
136291,1409
136292,147
136293,535
136294,593
136295,500
136296,410
136297,1577
136298,366
136299,735
136300,1294
136301,183
136302,291
136303,0
136304,443
136305,429
136306,444
136307,361
136308,1757
136309,599
136310,508
136311,677
136312,244
136313,729
136314,653
136315,214
136316,2
136317,476
136318,244
136319,344
136320,84
136321,990
136322,294
136323,436
136324,166
136325,273
136326,102
136327,1512
136328,266
136329,1580
136330,254
136331,560
136332,96
136333,659
136334,2135
136335,1402
136336,286
136337,323
136338,748
136339,356
136340,484
136341,23
136342,248
136343,235
136344,583
136345,658
136346,229
136347,697
136348,248
136349,195
136350,187
136351,229
136352,501
136353,286
136354,588
136355,372
136356,319
136357,696
136358,261
136359,1338
136360,81
136361,616
136362,238
136363,151
136364,151
136365,124
136366,149
136367,1009
136368,532
136369,634
136370,135
136371,816
136372,201
136373,230
136374,250
136375,232
136376,63
136377,595
136378,49
136379,258
136380,33
136381,121
136382,450
136383,277
136384,391
136385,195
136386,513
136387,167
136388,223
136389,455
136390,1129
136391,239
136392,158
136393,224
136394,89
136395,523
136396,678
136397,662
136398,435
136399,207
136400,464
136401,553
136402,264
136403,164
136404,103
136405,343
136406,450
136407,829
136408,282
136409,196
136410,266
136411,556
136412,346
136413,835
136414,512
136415,95
136416,189
136417,559
136418,317
136419,807
136420,337
136421,209
136422,156
136423,209
136424,300
136425,145
136426,482
136427,177
136428,295
136429,67
136430,88
136431,582
136432,454
136433,229
136434,64
136435,1418
136436,486
136437,0
136438,172
136439,501
136440,113
136441,457
136442,390
136443,617
136444,105
136445,665
136446,388
136447,488
136448,312
136449,173
136450,145
136451,344
136452,439
136453,1229
136454,147
136455,167
136456,555
136457,387
136458,221
136459,533
136460,340
136461,8
136462,268
136463,1243
136464,178
136465,445
136466,494
136467,14
136468,352
136469,122
136470,208
136471,187
136472,290
136473,600
136474,148
136475,818
136476,1631
136477,289
136478,302
136479,482
136480,734
136481,507
136482,353
136483,372
136484,483
136485,281
136486,984
136487,352
136488,381
136489,213
136490,589
136491,555
136492,163
136493,395
136494,169
136495,464
136496,374
136497,1148
136498,288
136499,567
136500,295
136501,615
136502,870
136503,954
136504,435
136505,279
136506,226
136507,278
136508,2648
136509,313
136510,223
136511,248
136512,705
136513,69
136514,111
136515,709
136516,665
136517,155
136518,393
136519,955
136520,1015
136521,175
136522,473
136523,385
136524,410
136525,393
136526,309
136527,406
136528,590
136529,428
136530,695
136531,143
136532,1210
136533,157
136534,109
136535,721
136536,40
136537,1055
136538,609
136539,1124
136540,321
136541,331
136542,1128
136543,335
136544,264
136545,1583
136546,283
136547,143
136548,506
136549,143
136550,553
136551,229
136552,242
136553,193
136554,238
136555,193
136556,229
136557,134
136558,59
136559,299
136560,545
136561,541
136562,230
136563,55
136564,557
136565,102
136566,561
136567,853
136568,360
136569,771
136570,607
136571,128
136572,402
136573,415
136574,1130
136575,138
136576,211
136577,725
136578,147
136579,295
136580,295
136581,847
136582,121
136583,125
136584,170
136585,790
136586,597
136587,338
136588,149
136589,332
136590,191
136591,52
136592,70
136593,165
136594,788
136595,260
136596,165
136597,198
136598,33
136599,244
136600,284
136601,217
136602,271
136603,133
136604,109
136605,323
136606,247
136607,67
136608,135
136609,131
136610,607
136611,26
136612,163
136613,399
136614,182
136615,235
136616,248
136617,198
136618,19
136619,537
136620,304
136621,93
136622,401
136623,154
136624,282
136625,107
136626,258
136627,251
136628,555
136629,95
136630,135
136631,715
136632,221
136633,202
136634,271
136635,86
136636,59
136637,94
136638,214
136639,381
136640,408
136641,47
136642,9
136643,15
136644,14
136645,8
136646,15
136647,23
136648,14
136649,15
136650,9
136651,9
136652,11
136653,14
136654,38
136655,20
136656,55
136657,11
136658,9
136659,13
136660,10
136661,16
136662,9
136663,14
136664,9
136665,29
136666,24
136667,12
136668,20
136669,8
136670,12
136671,11
136672,10
136673,21
136674,31
136675,10
136676,13
136677,9
136678,16
136679,11
136680,15
136681,11
136682,12
136683,10
136684,20
136685,7
136686,18
136687,14
136688,13
136689,8
136690,19
136691,7
136692,38
136693,11
136694,6
136695,10
136696,20
136697,55
136698,9
136699,7
136700,9
136701,44
136702,19
136703,12
136704,21
136705,13
136706,20
136707,9
136708,5
136709,7
136710,22
136711,11
136712,12
136713,8
136714,10
136715,26
136716,14
136717,14
136718,9
136719,10
136720,9
136721,17
136722,15
136723,12
136724,12
136725,10
136726,7
136727,32
136728,12
136729,15
136730,14
136731,19
136732,21
136733,9
136734,7
136735,17
136736,17
136737,10
136738,6
136739,5
136740,17
136741,12
136742,13
136743,28
136744,11
136745,9
136746,18
136747,28
136748,67
136749,24
136750,30
136751,27
136752,24
136753,59
136754,12
136755,35
136756,18
136757,18
136758,22
136759,44
136760,28
136761,13
136762,38
136763,44
136764,34
136765,33
136766,25
136767,17
136768,31
136769,26
136770,62
136771,42
136772,19
136773,14
136774,20
136775,65
136776,41
136777,78
136778,17
136779,37
136780,22
136781,23
136782,16
136783,38
136784,21
136785,31
136786,38
136787,58
136788,20
136789,35
136790,16
136791,31
136792,61
136793,23
136794,65
136795,78
136796,23
136797,27
136798,36
136799,21
136800,41
136801,41
136802,40
136803,36
136804,35
136805,24
136806,59
136807,17
136808,35
136809,14
136810,25
136811,69
136812,80
136813,37
136814,44
136815,48
136816,17
136817,41
136818,42
136819,14
136820,50
136821,15
136822,28
136823,17
136824,28
136825,36
136826,36
136827,0
136828,24
136829,28
136830,33
136831,36
136832,20
136833,7
136834,20
136835,19
136836,44
136837,22
136838,17
136839,19
136840,18
136841,72
136842,21
136843,21
136844,48
136845,33
136846,16
136847,26
136848,39
136849,28
136850,17
136851,19
136852,17
136853,32
136854,42
136855,23
136856,31
136857,18
136858,40
136859,40
136860,11
136861,54
136862,20
136863,36
136864,33
136865,90
136866,16
136867,27
136868,20
136869,28
136870,40
136871,39
136872,41
136873,23
136874,62
136875,21
136876,21
136877,27
136878,12
136879,18
136880,15
136881,30
136882,33
136883,25
136884,16
136885,53
136886,35
136887,52
136888,47
136889,29
136890,18
136891,20
136892,26
136893,57
136894,19
136895,36
136896,63
136897,24
136898,23
136899,52
136900,39
136901,22
136902,36
136903,34
136904,25
136905,20
136906,10
136907,29
136908,29
136909,65
136910,23
136911,44
136912,52
136913,19
136914,69
136915,21
136916,58
136917,33
136918,47
136919,50
136920,23
136921,8
136922,26
136923,13
136924,13
136925,17
136926,8
136927,9
136928,16
136929,24
136930,30
136931,12
136932,35
136933,10
136934,33
136935,15
136936,12
136937,20
136938,11
136939,16
136940,7
136941,23
136942,22
136943,16
136944,30
136945,12
136946,19
136947,38
136948,46
136949,47
136950,29
136951,30
136952,8
136953,46
136954,14
136955,20
136956,52
136957,9
136958,32
136959,17
136960,25
136961,14
136962,40
136963,35
136964,81
136965,39
136966,55
136967,13
136968,37
136969,25
136970,30
136971,18
136972,10
136973,35
136974,41
136975,11
136976,33
136977,28
136978,42
136979,36
136980,62
136981,11
136982,61
136983,8
136984,30
136985,19
136986,18
136987,29
136988,65
136989,30
136990,15
136991,25
136992,36
136993,53
136994,16
136995,20
136996,18
136997,54
136998,47
136999,34
137000,33
137001,40
137002,37
137003,37
137004,18
137005,37
137006,84
137007,10
137008,39
137009,20
137010,85
137011,45
137012,29
137013,20
137014,43
137015,21
137016,34
137017,24
137018,88
137019,44
137020,42
137021,27
137022,10
137023,44
137024,30
137025,25
137026,14
137027,10
137028,17
137029,19
137030,7
137031,17
137032,10
137033,31
137034,30
137035,50
137036,39
137037,16
137038,29
137039,34
137040,50
137041,22
137042,104
137043,25
137044,32
137045,29
137046,24
137047,45
137048,57
137049,48
137050,86
137051,15
137052,19
137053,66
137054,30
137055,10
137056,39
137057,28
137058,27
137059,24
137060,16
137061,47
137062,84
137063,13
137064,18
137065,15
137066,13
137067,30
137068,15
137069,21
137070,31
137071,24
137072,32
137073,95
137074,24
137075,21
137076,64
137077,15
137078,22
137079,88
137080,30
137081,43
137082,38
137083,17
137084,26
137085,40
137086,36
137087,58
137088,30
137089,18
137090,21
137091,36
137092,41
137093,32
137094,24
137095,20
137096,46
137097,12
137098,27
137099,13
137100,57
137101,44
137102,30
137103,76
137104,15
137105,22
137106,39
137107,34
137108,64
137109,60
137110,33
137111,17
137112,31
137113,32
137114,55
137115,32
137116,104
137117,30
137118,11
137119,17
137120,17
137121,55
137122,43
137123,47
137124,23
137125,11
137126,49
137127,38
137128,37
137129,64
137130,24
137131,33
137132,26
137133,19
137134,40
137135,42
137136,52
137137,37
137138,26
137139,16
137140,53
137141,90
137142,23
137143,21
137144,40
137145,25
137146,20
137147,26
137148,29
137149,22
137150,28
137151,116
137152,25
137153,24
137154,15
137155,35
137156,44
137157,27
137158,21
137159,44
137160,13
137161,95
137162,40
137163,29
137164,39
137165,37
137166,46
137167,24
137168,16
137169,60
137170,78
137171,36
137172,14
137173,29
137174,80
137175,37
137176,18
137177,16
137178,23
137179,80
137180,53
137181,22
137182,11
137183,36
137184,10
137185,18
137186,17
137187,24
137188,16
137189,15
137190,20
137191,18
137192,26
137193,33
137194,22
137195,36
137196,41
137197,15
137198,45
137199,21
137200,37
137201,16
137202,30
137203,35
137204,37
137205,31
137206,29
137207,36
137208,32
137209,20
137210,39
137211,10
137212,19
137213,53
137214,10
137215,18
137216,27
137217,32
137218,22
137219,36
137220,45
137221,25
137222,29
137223,37
137224,27
137225,25
137226,25
137227,18
137228,20
137229,19
137230,25
137231,12
137232,23
137233,9
137234,16
137235,11
137236,9
137237,21
137238,32
137239,20
137240,41
137241,30
137242,81
137243,17
137244,19
137245,54
137246,30
137247,9
137248,19
137249,24
137250,25
137251,8
137252,36
137253,34
137254,37
137255,35
137256,12
137257,30
137258,45
137259,32
137260,23
137261,37
137262,25
137263,19
137264,11
137265,37
137266,11
137267,13
137268,49
137269,10
137270,31
137271,15
137272,25
137273,17
137274,37
137275,31
137276,119
137277,11
137278,47
137279,14
137280,40
137281,10
137282,28
137283,44
137284,24
137285,36
137286,40
137287,10
137288,27
137289,21
137290,33
137291,39
137292,37
137293,13
137294,29
137295,54
137296,31
137297,25
137298,1
137299,45
137300,24
137301,30
137302,20
137303,41
137304,20
137305,50
137306,36
137307,27
137308,102
137309,59
137310,42
137311,25
137312,14
137313,7
137314,16
137315,51
137316,24
137317,24
137318,111
137319,51
137320,15
137321,15
137322,16
137323,18
137324,23
137325,8
137326,53
137327,47
137328,58
137329,50
137330,29
137331,9
137332,40
137333,42
137334,30
137335,28
137336,32
137337,67
137338,38
137339,46
137340,22
137341,76
137342,71
137343,46
137344,8
137345,13
137346,20
137347,8
137348,78
137349,39
137350,36
137351,28
137352,14
137353,37
137354,17
137355,37
137356,30
137357,15
137358,18
137359,60
137360,8
137361,43
137362,16
137363,20
137364,15
137365,41
137366,75
137367,32
137368,10
137369,23
137370,52
137371,54
137372,20
137373,22
137374,32
137375,40
137376,8
137377,57
137378,19
137379,42
137380,19
137381,20
137382,63
137383,69
137384,10
137385,11
137386,12
137387,30
137388,46
137389,57
137390,35
137391,37
137392,33
137393,49
137394,47
137395,31
137396,55
137397,51
137398,29
137399,11
137400,25
137401,38
137402,41
137403,96
137404,26
137405,28
137406,22
137407,16
137408,42
137409,14
137410,40
137411,38
137412,20
137413,60
137414,30
137415,29
137416,21
137417,31
137418,17
137419,28
137420,29
137421,29
137422,71
137423,23
137424,32
137425,26
137426,17
137427,32
137428,14
137429,54
137430,91
137431,44
